9.8540975e-01  -2.4083554e-01   1.0000000e+00
8.8800195e-01  -4.9088822e-01   1.0000000e+00
7.4129464e-01  -6.9269904e-01   1.0000000e+00
5.4993818e-01  -8.5263723e-01   1.0000000e+00
3.2551274e-01  -9.6112648e-01   1.0000000e+00
8.1323687e-02  -1.0116022e+00   1.0000000e+00
-2.0621845e-01  -9.9340384e-01   1.0000000e+00
-4.7707935e-01  -8.9546533e-01   1.0000000e+00
-7.0968796e-01  -7.2591285e-01   1.0000000e+00
-8.8531284e-01  -4.9778920e-01   1.0000000e+00
-9.8522851e-01  -2.4608234e-01   1.0000000e+00
-1.0152811e+00   2.2939763e-02   1.0000000e+00
-9.7351660e-01   2.9022724e-01   1.0000000e+00
-8.6258741e-01   5.3705704e-01   1.0000000e+00
-7.0636928e-01   7.3032061e-01   1.0000000e+00
-5.0807072e-01   8.7992113e-01   1.0000000e+00
-2.7955622e-01   9.7700124e-01   1.0000000e+00
-3.4236832e-02   1.0157407e+00   1.0000000e+00
2.5422255e-01   9.8370044e-01   1.0000000e+00
5.2190918e-01   8.7177410e-01   1.0000000e+00
7.4727870e-01   6.8932107e-01   1.0000000e+00
9.1192078e-01   4.5057326e-01   1.0000000e+00
9.9883819e-01   1.9123392e-01   1.0000000e+00
1.0137331e+00  -8.1760502e-02   1.0000000e+00
9.5572120e-01  -3.4876286e-01   1.0000000e+00
8.2863940e-01  -5.9073139e-01   1.0000000e+00
6.5789888e-01  -7.7626937e-01   1.0000000e+00
4.4694732e-01  -9.1418716e-01   1.0000000e+00
2.0873486e-01  -9.9611980e-01   1.0000000e+00
-4.2388239e-02  -1.0169946e+00   1.0000000e+00
-3.3075780e-01  -9.6229756e-01   1.0000000e+00
-5.9162056e-01  -8.2793812e-01   1.0000000e+00
-8.0361814e-01  -6.2531496e-01   1.0000000e+00
-9.4900674e-01  -3.7059357e-01   1.0000000e+00
-1.0136403e+00  -1.0035549e-01   1.0000000e+00
-1.0031120e+00   1.7719080e-01   1.0000000e+00
-9.1841442e-01   4.4152478e-01   1.0000000e+00
-7.6541972e-01   6.7321450e-01   1.0000000e+00
-5.7232310e-01   8.4339567e-01   1.0000000e+00
-3.4292545e-01   9.5987095e-01   1.0000000e+00
-9.1841883e-02   1.0153349e+00   1.0000000e+00
1.6521311e-01   1.0061553e+00   1.0000000e+00
4.3806352e-01   9.2044465e-01   1.0000000e+00
6.7645703e-01   7.6263603e-01   1.0000000e+00
8.6191480e-01   5.4529361e-01   1.0000000e+00
9.7975247e-01   2.8494522e-01   1.0000000e+00
1.0201025e+00   5.9861672e-03   1.0000000e+00
9.8287660e-01  -2.7329593e-01   1.0000000e+00
8.7113731e-01  -5.3174989e-01   1.0000000e+00
6.9291685e-01  -7.4983393e-01   1.0000000e+00
4.7888919e-01  -9.0155346e-01   1.0000000e+00
2.3343422e-01  -9.9384431e-01   1.0000000e+00
-2.7266009e-02  -1.0207526e+00   1.0000000e+00
-2.8630161e-01  -9.8034396e-01   1.0000000e+00
-5.3582800e-01  -8.6923947e-01   1.0000000e+00
-7.4703316e-01  -6.9621981e-01   1.0000000e+00
-9.0499970e-01  -4.7373653e-01   1.0000000e+00
-9.9839185e-01  -2.1727246e-01   1.0000000e+00
-1.0193334e+00   6.6725708e-02   1.0000000e+00
-9.6138625e-01   3.4542833e-01   1.0000000e+00
-8.2927916e-01   5.9737786e-01   1.0000000e+00
-6.3273274e-01   8.0313795e-01   1.0000000e+00
-4.0400743e-01   9.3908376e-01   1.0000000e+00
-1.4811411e-01   1.0115582e+00   1.0000000e+00
1.1765646e-01   1.0158079e+00   1.0000000e+00
3.7560935e-01   9.5133614e-01   1.0000000e+00
6.0669470e-01   8.2327434e-01   1.0000000e+00
7.9730794e-01   6.4050384e-01   1.0000000e+00
9.3487443e-01   4.1526025e-01   1.0000000e+00
1.0101984e+00   1.6221963e-01   1.0000000e+00
1.0152085e+00  -1.2503351e-01   1.0000000e+00
9.4047779e-01  -4.0233492e-01   1.0000000e+00
7.9213018e-01  -6.4803835e-01   1.0000000e+00
5.8128438e-01  -8.4286079e-01   1.0000000e+00
3.4151625e-01  -9.6507284e-01   1.0000000e+00
7.8343674e-02  -1.0207599e+00   1.0000000e+00
-1.9010445e-01  -1.0062416e+00   1.0000000e+00
-4.4558068e-01  -9.2226815e-01   1.0000000e+00
-6.6127738e-01  -7.8206491e-01   1.0000000e+00
-8.3526908e-01  -5.9272118e-01   1.0000000e+00
-9.5669386e-01  -3.6620223e-01   1.0000000e+00
-1.0178833e+00  -1.1649653e-01   1.0000000e+00
-1.0095581e+00   1.7287636e-01   1.0000000e+00
-9.2094837e-01   4.4837119e-01   1.0000000e+00
-7.5936272e-01   6.8823511e-01   1.0000000e+00
-5.3709440e-01   8.7336665e-01   1.0000000e+00
-2.8876418e-01   9.8362846e-01   1.0000000e+00
-2.0340845e-02   1.0249815e+00   1.0000000e+00
2.4939110e-01   9.9469859e-01   1.0000000e+00
5.0178015e-01   8.9461567e-01   1.0000000e+00
7.0443036e-01   7.4547254e-01   1.0000000e+00
8.6470410e-01   5.5164459e-01   1.0000000e+00
9.7305051e-01   3.2480400e-01   1.0000000e+00
1.0229455e+00   7.8336800e-02   1.0000000e+00
1.0034139e+00  -2.1242461e-01   1.0000000e+00
9.0325371e-01  -4.8598733e-01   1.0000000e+00
7.3078141e-01  -7.2054413e-01   1.0000000e+00
4.9928086e-01  -8.9718267e-01   1.0000000e+00
2.4419786e-01  -9.9711324e-01   1.0000000e+00
-2.8089085e-02  -1.0262411e+00   1.0000000e+00
-2.9827324e-01  -9.8267778e-01   1.0000000e+00
-5.4740091e-01  -8.6920124e-01   1.0000000e+00
-7.4215659e-01  -7.1006717e-01   1.0000000e+00
-8.9244261e-01  -5.0853826e-01   1.0000000e+00
-9.8934223e-01  -2.7669916e-01   1.0000000e+00
-1.0270304e+00  -2.8186775e-02   1.0000000e+00
-9.9275700e-01   2.6343266e-01   1.0000000e+00
-8.7774048e-01   5.3349789e-01   1.0000000e+00
-6.9160878e-01   7.6024369e-01   1.0000000e+00
-4.4890693e-01   9.2511239e-01   1.0000000e+00
-1.8579888e-01   1.0111626e+00   1.0000000e+00
9.0601290e-02   1.0241367e+00   1.0000000e+00
3.6035778e-01   9.6329058e-01   1.0000000e+00
6.0418550e-01   8.3266665e-01   1.0000000e+00
7.9056996e-01   6.5816757e-01   1.0000000e+00
9.2829866e-01   4.4331037e-01   1.0000000e+00
1.0089930e+00   2.0132791e-01   1.0000000e+00
1.0276352e+00  -5.3154012e-02   1.0000000e+00
9.6927861e-01  -3.4449800e-01   1.0000000e+00
8.3046188e-01  -6.0711860e-01   1.0000000e+00
6.2298781e-01  -8.1946121e-01   1.0000000e+00
3.6346117e-01  -9.6369061e-01   1.0000000e+00
8.8968795e-02  -1.0258930e+00   1.0000000e+00
-1.9201173e-01  -1.0117301e+00   1.0000000e+00
-4.5862865e-01  -9.2247354e-01   1.0000000e+00
-6.9119908e-01  -7.6434612e-01   1.0000000e+00
-8.6087920e-01  -5.6625408e-01   1.0000000e+00
-9.7548105e-01  -3.3207810e-01   1.0000000e+00
-1.0277876e+00  -7.6807625e-02   1.0000000e+00
-1.0143428e+00   1.8350311e-01   1.0000000e+00
-9.2408840e-01   4.5619783e-01   1.0000000e+00
-7.6239131e-01   6.9347558e-01   1.0000000e+00
-5.4194539e-01   8.7717728e-01   1.0000000e+00
-2.7931288e-01   9.9295484e-01   1.0000000e+00
3.3533852e-03   1.0312543e+00   1.0000000e+00
2.8563057e-01   9.9096217e-01   1.0000000e+00
5.4609769e-01   8.7538460e-01   1.0000000e+00
7.6501268e-01   6.9285467e-01   1.0000000e+00
9.1641480e-01   4.7456877e-01   1.0000000e+00
1.0072118e+00   2.2503967e-01   1.0000000e+00
1.0315320e+00  -3.9229163e-02   1.0000000e+00
9.8759854e-01  -3.0103829e-01   1.0000000e+00
8.7299767e-01  -5.5090987e-01   1.0000000e+00
6.9676635e-01  -7.6173250e-01   1.0000000e+00
4.7146913e-01  -9.1874573e-01   1.0000000e+00
2.1265323e-01  -1.0107849e+00   1.0000000e+00
-7.4854307e-02  -1.0299459e+00   1.0000000e+00
-3.5642521e-01  -9.6925029e-01   1.0000000e+00
-6.1034379e-01  -8.3365193e-01   1.0000000e+00
-8.1698021e-01  -6.3315172e-01   1.0000000e+00
-9.5269470e-01  -4.0052503e-01   1.0000000e+00
-1.0238576e+00  -1.4089966e-01   1.0000000e+00
-1.0257954e+00   1.2813863e-01   1.0000000e+00
-9.5816005e-01   3.8863057e-01   1.0000000e+00
-8.2710357e-01   6.2027620e-01   1.0000000e+00
-6.4146703e-01   8.1083294e-01   1.0000000e+00
-4.1358833e-01   9.4781617e-01   1.0000000e+00
-1.5821642e-01   1.0221340e+00   1.0000000e+00
1.3242191e-01   1.0255268e+00   1.0000000e+00
4.1251086e-01   9.4824447e-01   1.0000000e+00
6.6015536e-01   7.9662441e-01   1.0000000e+00
8.5588509e-01   5.8205193e-01   1.0000000e+00
9.7793581e-01   3.3859845e-01   1.0000000e+00
1.0324389e+00   7.1895946e-02   1.0000000e+00
1.0157911e+00  -1.9964730e-01   1.0000000e+00
9.2888474e-01  -4.5753411e-01   1.0000000e+00
7.8599214e-01  -6.7392436e-01   1.0000000e+00
5.9399852e-01  -8.4805893e-01   1.0000000e+00
3.6496449e-01  -9.6912916e-01   1.0000000e+00
1.1295498e-01  -1.0295339e+00   1.0000000e+00
-1.7972355e-01  -1.0197150e+00   1.0000000e+00
-4.5795978e-01  -9.2869945e-01   1.0000000e+00
-6.9975831e-01  -7.6400006e-01   1.0000000e+00
-8.8583413e-01  -5.3816622e-01   1.0000000e+00
-9.9600159e-01  -2.8629728e-01   1.0000000e+00
-1.0362765e+00  -1.4475816e-02   1.0000000e+00
-1.0040056e+00   2.5824479e-01   1.0000000e+00
-9.0116099e-01   5.1297274e-01   1.0000000e+00
-7.4953634e-01   7.1642055e-01   1.0000000e+00
-5.5320546e-01   8.7698418e-01   1.0000000e+00
-3.2393163e-01   9.8514225e-01   1.0000000e+00
-7.5179773e-02   1.0344145e+00   1.0000000e+00
2.1883643e-01   1.0134938e+00   1.0000000e+00
4.9511840e-01   9.1104661e-01   1.0000000e+00
7.3162035e-01   7.3558543e-01   1.0000000e+00
9.0924825e-01   5.0064154e-01   1.0000000e+00
1.0091525e+00   2.4212589e-01   1.0000000e+00
1.0372984e+00  -3.3469325e-02   1.0000000e+00
9.9186749e-01  -3.0657612e-01   1.0000000e+00
8.7576820e-01  -5.5800695e-01   1.0000000e+00
7.1364590e-01  -7.5424073e-01   1.0000000e+00
5.0881888e-01  -9.0517844e-01   1.0000000e+00
2.7359736e-01  -1.0018455e+00   1.0000000e+00
2.1848942e-02  -1.0384150e+00   1.0000000e+00
-2.7295704e-01  -1.0018169e+00   1.0000000e+00
-5.4539833e-01  -8.8361183e-01   1.0000000e+00
-7.7348753e-01  -6.9370564e-01   1.0000000e+00
-9.3852054e-01  -4.4696584e-01   1.0000000e+00
-1.0236205e+00  -1.8002458e-01   1.0000000e+00
-1.0345720e+00   9.9820344e-02   1.0000000e+00
-9.7077941e-01   3.7233932e-01   1.0000000e+00
-8.3649954e-01   6.1800090e-01   1.0000000e+00
-6.5814239e-01   8.0517684e-01   1.0000000e+00
-4.3929604e-01   9.4263427e-01   1.0000000e+00
-1.9348340e-01   1.0219857e+00   1.0000000e+00
6.4388175e-02   1.0382749e+00   1.0000000e+00
3.5870867e-01   9.7610755e-01   1.0000000e+00
6.2304030e-01   8.3268214e-01   1.0000000e+00
8.3563318e-01   6.2022167e-01   1.0000000e+00
9.7856538e-01   3.5578564e-01   1.0000000e+00
1.0381714e+00   7.6973648e-02   1.0000000e+00
1.0201881e+00  -2.0745530e-01   1.0000000e+00
9.2618225e-01  -4.7631228e-01   1.0000000e+00
7.6274498e-01  -7.0966170e-01   1.0000000e+00
5.5952421e-01  -8.7869105e-01   1.0000000e+00
3.2047955e-01  -9.9123312e-01   1.0000000e+00
6.0984683e-02  -1.0401717e+00   1.0000000e+00
-2.0255982e-01  -1.0222422e+00   1.0000000e+00
-4.7496535e-01  -9.2732156e-01   1.0000000e+00
-7.1098328e-01  -7.6165354e-01   1.0000000e+00
-8.9278364e-01  -5.3805999e-01   1.0000000e+00
-1.0063616e+00  -2.7313410e-01   1.0000000e+00
-1.0424468e+00   1.3301628e-02   1.0000000e+00
-9.9890669e-01   2.9858647e-01   1.0000000e+00
-8.7930660e-01   5.6102489e-01   1.0000000e+00
-6.9229662e-01   7.8067373e-01   1.0000000e+00
-4.6961765e-01   9.3161970e-01   1.0000000e+00
-2.1591921e-01   1.0207468e+00   1.0000000e+00
5.1963602e-02   1.0422773e+00   1.0000000e+00
3.1653484e-01   9.9460583e-01   1.0000000e+00
5.6661412e-01   8.7637967e-01   1.0000000e+00
7.7690348e-01   6.9685608e-01   1.0000000e+00
9.3281349e-01   4.6871059e-01   1.0000000e+00
1.0233629e+00   2.0754941e-01   1.0000000e+00
1.0405967e+00  -8.3520106e-02   1.0000000e+00
9.7699146e-01  -3.6796718e-01   1.0000000e+00
8.3774045e-01  -6.2381455e-01   1.0000000e+00
6.3313903e-01  -8.3123894e-01   1.0000000e+00
3.9649335e-01  -9.6660034e-01   1.0000000e+00
1.3305345e-01  -1.0362972e+00   1.0000000e+00
-1.3929091e-01  -1.0357463e+00   1.0000000e+00
-4.0230998e-01  -9.6476055e-01   1.0000000e+00
-6.3439559e-01  -8.3060193e-01   1.0000000e+00
-8.2476554e-01  -6.4203373e-01   1.0000000e+00
-9.6103742e-01  -4.1149391e-01   1.0000000e+00
-1.0342339e+00  -1.5379924e-01   1.0000000e+00
-1.0358826e+00   1.4027056e-01   1.0000000e+00
-9.5590939e-01   4.2315431e-01   1.0000000e+00
-8.0087750e-01   6.7270528e-01   1.0000000e+00
-5.8245136e-01   8.6926591e-01   1.0000000e+00
-3.3521104e-01   9.9104998e-01   1.0000000e+00
-6.4907921e-02   1.0442353e+00   1.0000000e+00
2.0976252e-01   1.0253052e+00   1.0000000e+00
4.7004807e-01   9.3530485e-01   1.0000000e+00
6.8703011e-01   7.8963562e-01   1.0000000e+00
8.6119880e-01   5.9493937e-01   1.0000000e+00
9.8180856e-01   3.6336987e-01   1.0000000e+00
1.0413340e+00   1.0906406e-01   1.0000000e+00
1.0299131e+00  -1.8696217e-01   1.0000000e+00
9.3637204e-01  -4.6794818e-01   1.0000000e+00
7.6843870e-01  -7.1165342e-01   1.0000000e+00
5.3892951e-01  -8.9860933e-01   1.0000000e+00
2.8343364e-01  -1.0085927e+00   1.0000000e+00
8.1524800e-03  -1.0476750e+00   1.0000000e+00
-2.6758489e-01  -1.0132849e+00   1.0000000e+00
-5.2464179e-01  -9.0754036e-01   1.0000000e+00
-7.2880298e-01  -7.5336307e-01   1.0000000e+00
-8.8956735e-01  -5.5448619e-01   1.0000000e+00
-9.9745079e-01  -3.2276207e-01   1.0000000e+00
-1.0460236e+00  -7.1730685e-02   1.0000000e+00
-1.0236220e+00   2.2557979e-01   1.0000000e+00
-9.1878522e-01   5.0459158e-01   1.0000000e+00
-7.4023135e-01   7.4301788e-01   1.0000000e+00
-5.0174852e-01   9.2158278e-01   1.0000000e+00
-2.3972270e-01   1.0213856e+00   1.0000000e+00
3.9235625e-02   1.0484525e+00   1.0000000e+00
3.1529119e-01   1.0010421e+00   1.0000000e+00
5.6901849e-01   8.8220169e-01   1.0000000e+00
7.6669661e-01   7.1698003e-01   1.0000000e+00
9.1822188e-01   5.0875312e-01   1.0000000e+00
1.0145647e+00   2.7006505e-01   1.0000000e+00
1.0499011e+00   1.5021465e-02   1.0000000e+00
1.0108268e+00  -2.8299829e-01   1.0000000e+00
8.8927533e-01  -5.5779598e-01   1.0000000e+00
6.9544501e-01  -7.8716111e-01   1.0000000e+00
4.4454042e-01  -9.5224581e-01   1.0000000e+00
1.7367187e-01  -1.0362538e+00   1.0000000e+00
-1.0966967e-01  -1.0450140e+00   1.0000000e+00
-3.8495322e-01  -9.7809192e-01   1.0000000e+00
-6.3239684e-01  -8.3997348e-01   1.0000000e+00
-8.2026921e-01  -6.5759929e-01   1.0000000e+00
-9.5731696e-01  -4.3463099e-01   1.0000000e+00
-1.0351513e+00  -1.8489339e-01   1.0000000e+00
-1.0488877e+00   7.6414973e-02   1.0000000e+00
-9.8266020e-01   3.7370616e-01   1.0000000e+00
-8.3437935e-01   6.3966407e-01   1.0000000e+00
-6.1671378e-01   8.5234594e-01   1.0000000e+00
-3.4720196e-01   9.9375137e-01   1.0000000e+00
-6.3966696e-02   1.0504914e+00   1.0000000e+00
2.2393258e-01   1.0283855e+00   1.0000000e+00
4.9496053e-01   9.2932179e-01   1.0000000e+00
7.2892614e-01   7.6028659e-01   1.0000000e+00
8.9706999e-01   5.5171519e-01   1.0000000e+00
1.0072566e+00   3.0764556e-01   1.0000000e+00
1.0524898e+00   4.3852249e-02   1.0000000e+00
1.0297183e+00  -2.2290642e-01   1.0000000e+00
9.2990356e-01  -4.9478447e-01   1.0000000e+00
7.6012069e-01  -7.2927875e-01   1.0000000e+00
5.3331713e-01  -9.0891279e-01   1.0000000e+00
2.6610867e-01  -1.0200462e+00   1.0000000e+00
-2.4178169e-02  -1.0536668e+00   1.0000000e+00
-3.1247741e-01  -1.0066053e+00   1.0000000e+00
-5.7681315e-01  -8.8270952e-01   1.0000000e+00
-7.9704112e-01  -6.9097013e-01   1.0000000e+00
-9.4731998e-01  -4.6370110e-01   1.0000000e+00
-1.0345118e+00  -2.0569565e-01   1.0000000e+00
-1.0529502e+00   6.5864610e-02   1.0000000e+00
-1.0012213e+00   3.3317700e-01   1.0000000e+00
-8.7917136e-01   5.8324404e-01   1.0000000e+00
-6.9623615e-01   7.9275904e-01   1.0000000e+00
-4.6519892e-01   9.4732746e-01   1.0000000e+00
-2.0171584e-01   1.0361726e+00   1.0000000e+00
9.2981104e-02   1.0512609e+00   1.0000000e+00
3.8030411e-01   9.8451047e-01   1.0000000e+00
6.3801024e-01   8.4137375e-01   1.0000000e+00
8.4608364e-01   6.3246133e-01   1.0000000e+00
9.8090731e-01   3.9163161e-01   1.0000000e+00
1.0489075e+00   1.2426464e-01   1.0000000e+00
1.0456069e+00  -1.5143320e-01   1.0000000e+00
9.7099739e-01  -4.1695329e-01   1.0000000e+00
8.3357882e-01  -6.4928935e-01   1.0000000e+00
6.4198715e-01  -8.3926869e-01   1.0000000e+00
4.0875675e-01  -9.7463053e-01   1.0000000e+00
1.4876400e-01  -1.0465290e+00   1.0000000e+00
-1.4879203e-01  -1.0462469e+00   1.0000000e+00
-4.3446868e-01  -9.6338169e-01   1.0000000e+00
-6.8586420e-01  -8.0473984e-01   1.0000000e+00
-8.8313490e-01  -5.8228279e-01   1.0000000e+00
-1.0044925e+00  -3.3111694e-01   1.0000000e+00
-1.0561615e+00  -5.7120530e-02   1.0000000e+00
-1.0347253e+00   2.2071311e-01   1.0000000e+00
-9.4139808e-01   4.8336974e-01   1.0000000e+00
-7.9282755e-01   7.0078317e-01   1.0000000e+00
-5.9535807e-01   8.7481635e-01   1.0000000e+00
-3.6123289e-01   9.9480227e-01   1.0000000e+00
-1.0465369e-01   1.0533047e+00   1.0000000e+00
1.9476807e-01   1.0401231e+00   1.0000000e+00
4.7850303e-01   9.4388533e-01   1.0000000e+00
7.2406271e-01   7.7254937e-01   1.0000000e+00
9.1179597e-01   5.3921416e-01   1.0000000e+00
1.0214588e+00   2.7997357e-01   1.0000000e+00
1.0591788e+00   1.1547183e-03   1.0000000e+00
1.0224786e+00  -2.7762849e-01   1.0000000e+00
9.1363612e-01  -5.3698855e-01   1.0000000e+00
7.5680712e-01  -7.4172934e-01   1.0000000e+00
5.5532906e-01  -9.0255482e-01   1.0000000e+00
3.2113988e-01  -1.0100305e+00   1.0000000e+00
6.7848418e-02  -1.0577876e+00   1.0000000e+00
-2.3279982e-01  -1.0337711e+00   1.0000000e+00
-5.1454346e-01  -9.2639947e-01   1.0000000e+00
-7.5485212e-01  -7.4460913e-01   1.0000000e+00
