  -9.9929461e-01  -3.7553627e-02
  -9.9903909e-01  -4.3828132e-02
  -9.9717075e-01  -7.5169796e-02
  -9.9431941e-01  -1.0643735e-01
  -9.9048788e-01  -1.3759997e-01
  -9.8567995e-01  -1.6862694e-01
  -9.5153994e-01  -3.0752519e-01
  -8.9795324e-01  -4.4009087e-01
  -8.2609318e-01  -5.6353354e-01
  -7.3735758e-01  -6.7550263e-01
  -6.8061672e-01  -7.3263967e-01
  -6.1946471e-01  -7.8502451e-01
  -5.5428634e-01  -8.3232605e-01
  -4.8550466e-01  -8.7423408e-01
  -4.8550466e-01  -8.7423408e-01
  -4.8546074e-01  -8.7425847e-01
  -4.8541682e-01  -8.7428286e-01
  -4.8537289e-01  -8.7430724e-01
  -4.8532897e-01  -8.7433163e-01
  -4.8510933e-01  -8.7445351e-01
  -4.8488966e-01  -8.7457533e-01
  -4.8466997e-01  -8.7469710e-01
  -4.8445024e-01  -8.7481882e-01
  -4.8335113e-01  -8.7542657e-01
  -4.8225126e-01  -8.7603294e-01
  -4.8115064e-01  -8.7663793e-01
  -4.8004925e-01  -8.7724154e-01
  -4.7453099e-01  -8.8023880e-01
  -4.6899402e-01  -8.8320134e-01
  -4.6343856e-01  -8.8612906e-01
  -4.5786482e-01  -8.8902183e-01
  -4.2972969e-01  -9.0295758e-01
  -4.0117095e-01  -9.1600320e-01
  -3.7221675e-01  -9.2814584e-01
  -3.4289562e-01  -9.3937351e-01
  -2.0537130e-01  -9.7868413e-01
  -6.3691152e-02  -9.9796966e-01
   7.9139998e-02  -9.9686351e-01
   2.2038776e-01  -9.7541234e-01
   2.9815398e-01  -9.5451779e-01
   3.7398445e-01  -9.2743497e-01
   4.4740076e-01  -8.9433358e-01
   5.1792360e-01  -8.5542688e-01
   5.1792360e-01  -8.5542688e-01
   5.1796657e-01  -8.5540086e-01
   5.1800954e-01  -8.5537484e-01
   5.1805251e-01  -8.5534881e-01
   5.1809548e-01  -8.5532279e-01
   5.1831031e-01  -8.5519262e-01
   5.1852511e-01  -8.5506240e-01
   5.1873988e-01  -8.5493213e-01
   5.1895461e-01  -8.5480180e-01
   5.2002778e-01  -8.5414934e-01
   5.2110014e-01  -8.5349555e-01
   5.2217167e-01  -8.5284040e-01
   5.2324237e-01  -8.5218391e-01
   5.2858350e-01  -8.4888132e-01
   5.3390377e-01  -8.4554525e-01
   5.3920299e-01  -8.4217583e-01
   5.4448095e-01  -8.3877321e-01
   5.7054455e-01  -8.2126665e-01
   5.9604571e-01  -8.0295051e-01
   6.2095928e-01  -7.8384283e-01
   6.4526071e-01  -7.6396244e-01
   7.4765183e-01  -6.6409092e-01
   8.3472206e-01  -5.5067148e-01
   9.0466163e-01  -4.2613065e-01
   9.5615371e-01  -2.9286531e-01
   9.7661743e-01  -2.1498462e-01
   9.9074825e-01  -1.3571256e-01
   9.9845598e-01  -5.5548682e-02
   9.9968782e-01   2.4985065e-02
   9.9968782e-01   2.4985065e-02
   9.9968657e-01   2.5035287e-02
   9.9968531e-01   2.5085509e-02
   9.9968405e-01   2.5135731e-02
   9.9968278e-01   2.5185953e-02
   9.9967643e-01   2.5437061e-02
   9.9967000e-01   2.5688168e-02
   9.9966352e-01   2.5939273e-02
   9.9965697e-01   2.6190376e-02
   9.9962329e-01   2.7445867e-02
   9.9958803e-01   2.8701316e-02
   9.9955120e-01   2.9956718e-02
   9.9951278e-01   3.1212074e-02
   9.9929708e-01   3.7488074e-02
   9.9904196e-01   4.3762595e-02
   9.9874745e-01   5.0035391e-02
   9.9841355e-01   5.6306214e-02
   9.9615379e-01   8.7622090e-02
   9.9291203e-01   1.1885158e-01
   9.8869147e-01   1.4996390e-01
   9.8349627e-01   1.8092838e-01
   9.4762361e-01   3.1938926e-01
   8.9238488e-01   4.5127511e-01
   8.1898820e-01   5.7381036e-01
   7.2886063e-01   6.8466209e-01
   6.7141036e-01   7.4108578e-01
   6.0960865e-01   7.9270253e-01
   5.4384440e-01   8.3918607e-01
   4.7454451e-01   8.8023151e-01
   4.7454451e-01   8.8023151e-01
   4.7450029e-01   8.8025534e-01
   4.7445607e-01   8.8027918e-01
   4.7441185e-01   8.8030302e-01
   4.7436762e-01   8.8032685e-01
   4.7414648e-01   8.8044598e-01
   4.7392531e-01   8.8056505e-01
   4.7370410e-01   8.8068407e-01
   4.7348287e-01   8.8080303e-01
   4.7237626e-01   8.8139700e-01
   4.7126890e-01   8.8198958e-01
   4.7016080e-01   8.8258077e-01
   4.6905196e-01   8.8317057e-01
   4.6349669e-01   8.8609865e-01
   4.5792314e-01   8.8899179e-01
   4.5233153e-01   8.9184987e-01
   4.4672208e-01   8.9467278e-01
   4.1841504e-01   9.0825594e-01
   3.8969554e-01   9.2094375e-01
   3.6059190e-01   9.3272369e-01
   3.3113279e-01   9.4358417e-01
   1.9312807e-01   9.8117356e-01
   5.1218040e-02   9.9868749e-01
  -9.1588144e-02   9.9579697e-01
  -2.3255689e-01   9.7258280e-01
  -3.1005598e-01   9.5071830e-01
  -3.8554218e-01   9.2269021e-01
  -4.5853920e-01   8.8867418e-01
  -5.2857046e-01   8.4888944e-01
  -5.2857046e-01   8.4888944e-01
  -5.2861310e-01   8.4886288e-01
  -5.2865575e-01   8.4883632e-01
  -5.2869839e-01   8.4880976e-01
  -5.2874103e-01   8.4878320e-01
  -5.2895422e-01   8.4865036e-01
  -5.2916737e-01   8.4851747e-01
  -5.2938049e-01   8.4838452e-01
  -5.2959358e-01   8.4825152e-01
  -5.3065852e-01   8.4758571e-01
  -5.3172262e-01   8.4691856e-01
  -5.3278588e-01   8.4625008e-01
  -5.3384830e-01   8.4558027e-01
  -5.3914775e-01   8.4221120e-01
  -5.4442593e-01   8.3880892e-01
  -5.4968264e-01   8.3537357e-01
  -5.5491768e-01   8.3190527e-01
  -5.8076052e-01   8.1407445e-01
  -6.0603086e-01   7.9544114e-01
  -6.3070376e-01   7.7602369e-01
  -6.5475492e-01   7.5584125e-01
  -7.5589030e-01   6.5469829e-01
  -8.4153673e-01   5.4019989e-01
  -9.0991489e-01   4.1479499e-01
  -9.5973800e-01   2.8089674e-01
  -9.7922712e-01   2.0276646e-01
  -9.9236645e-01   1.2332405e-01
  -9.9907205e-01   4.3070129e-02
  -9.9929765e-01  -3.7472723e-02
  -9.9929765e-01  -3.7472723e-02
  -9.9929577e-01  -3.7522925e-02
  -9.9929388e-01  -3.7573128e-02
  -9.9929199e-01  -3.7623330e-02
  -9.9929010e-01  -3.7673532e-02
  -9.9928061e-01  -3.7924541e-02
  -9.9927105e-01  -3.8175548e-02
  -9.9926143e-01  -3.8426552e-02
  -9.9925174e-01  -3.8677554e-02
  -9.9920238e-01  -3.9932527e-02
  -9.9915144e-01  -4.1187436e-02
  -9.9909892e-01  -4.2442281e-02
  -9.9904483e-01  -4.3697059e-02
  -9.9875073e-01  -4.9969874e-02
  -9.9841724e-01  -5.6240718e-02
  -9.9804438e-01  -6.2509345e-02
  -9.9763216e-01  -6.8775507e-02
  -9.9498133e-01  -1.0006071e-01
  -9.9134966e-01  -1.3124726e-01
  -9.8674073e-01  -1.6230442e-01
  -9.8115909e-01  -1.9320158e-01
  -9.4355936e-01  -3.3120347e-01
  -8.8667722e-01  -4.6238891e-01
  -8.1175537e-01  -5.8399762e-01
  -7.2024991e-01  -6.9371468e-01
  -6.6209919e-01  -7.4941621e-01
  -5.9965744e-01  -8.0025681e-01
  -5.3331758e-01  -8.4591510e-01
  -4.6351030e-01  -8.8609153e-01
  -4.6351030e-01  -8.8609153e-01
  -4.6346578e-01  -8.8611482e-01
  -4.6342127e-01  -8.8613810e-01
  -4.6337675e-01  -8.8616138e-01
  -4.6333223e-01  -8.8618466e-01
  -4.6310961e-01  -8.8630101e-01
  -4.6288697e-01  -8.8641731e-01
  -4.6266430e-01  -8.8653356e-01
  -4.6244160e-01  -8.8664974e-01
  -4.6132765e-01  -8.8722985e-01
  -4.6021298e-01  -8.8780855e-01
  -4.5909758e-01  -8.8838585e-01
  -4.5798145e-01  -8.8896175e-01
  -4.5239003e-01  -8.9182019e-01
  -4.4678077e-01  -8.9464347e-01
  -4.4115389e-01  -8.9743147e-01
  -4.3550962e-01  -9.0018408e-01
  -4.0703509e-01  -9.1341252e-01
  -3.7815931e-01  -9.2574053e-01
  -3.4891077e-01  -9.3715595e-01
  -3.1931827e-01  -9.4764753e-01
  -1.8085470e-01  -9.8350983e-01
  -3.8736932e-02  -9.9924944e-01
   1.0402199e-01  -9.9457500e-01
   2.4468971e-01  -9.6960144e-01
   3.2190959e-01  -9.4677041e-01
   3.9703973e-01  -9.1780143e-01
   4.6960607e-01  -8.8287606e-01
   5.3913481e-01  -8.4221948e-01
   5.3913481e-01  -8.4221948e-01
   5.3917712e-01  -8.4219240e-01
   5.3921943e-01  -8.4216531e-01
   5.3926174e-01  -8.4213822e-01
   5.3930404e-01  -8.4211113e-01
   5.3951555e-01  -8.4197563e-01
   5.3972703e-01  -8.4184009e-01
   5.3993848e-01  -8.4170449e-01
   5.4014989e-01  -8.4156883e-01
   5.4120642e-01  -8.4088977e-01
   5.4226210e-01  -8.4020938e-01
   5.4331693e-01  -8.3952767e-01
   5.4437090e-01  -8.3884463e-01
   5.4962784e-01  -8.3540962e-01
   5.5486310e-01  -8.3194167e-01
   5.6007649e-01  -8.2844090e-01
   5.6526778e-01  -8.2490747e-01
   5.9088584e-01  -8.0675518e-01
   6.1592141e-01  -7.8780760e-01
   6.4034979e-01  -7.6808342e-01
   6.6414693e-01  -7.4760207e-01
   7.6401078e-01  -6.4520347e-01
   8.4822005e-01  -5.2964399e-01
   9.1502612e-01  -4.0339459e-01
   9.6317248e-01  -2.6888432e-01
   9.8168396e-01  -1.9051665e-01
   9.9382975e-01  -1.1091628e-01
   9.9953217e-01  -3.0584853e-02
   9.9875149e-01   4.9954531e-02
   9.9875149e-01   4.9954531e-02
   9.9874898e-01   5.0004706e-02
   9.9874647e-01   5.0054881e-02
   9.9874395e-01   5.0105056e-02
   9.9874143e-01   5.0155230e-02
   9.9872880e-01   5.0406101e-02
   9.9871611e-01   5.0656969e-02
   9.9870336e-01   5.0907834e-02
   9.9869054e-01   5.1158695e-02
   9.9862550e-01   5.2412953e-02
   9.9855888e-01   5.3667128e-02
   9.9849069e-01   5.4921219e-02
   9.9842093e-01   5.6175223e-02
   9.9804848e-01   6.2443874e-02
   9.9763667e-01   6.8710062e-02
   9.9718552e-01   7.4973542e-02
   9.9669505e-01   8.1234064e-02
   9.9365357e-01   1.1248370e-01
   9.8963255e-01   1.4362245e-01
   9.8463597e-01   1.7461960e-01
   9.7866874e-01   2.0544462e-01
   9.3934782e-01   3.4296599e-01
   8.8083116e-01   4.7343053e-01
   8.0439584e-01   5.9409371e-01
   7.1152677e-01   7.0265899e-01
   6.5268468e-01   7.5762966e-01
   5.8961262e-01   8.0768618e-01
   5.2270751e-01   8.5251209e-01
   4.5240373e-01   8.9181324e-01
   4.5240373e-01   8.9181324e-01
   4.5235893e-01   8.9183597e-01
   4.5231412e-01   8.9185870e-01
   4.5226932e-01   8.9188142e-01
   4.5222451e-01   8.9190414e-01
   4.5200046e-01   8.9201770e-01
   4.5177638e-01   8.9213121e-01
   4.5155228e-01   8.9224467e-01
   4.5132814e-01   8.9235806e-01
   4.5020703e-01   8.9292420e-01
   4.4908522e-01   8.9348893e-01
   4.4796269e-01   8.9405225e-01
   4.4683946e-01   8.9461416e-01
   4.4121276e-01   8.9740253e-01
   4.3556867e-01   9.0015551e-01
   4.2990739e-01   9.0287299e-01
   4.2422917e-01   9.0555486e-01
   3.9559159e-01   9.1842653e-01
   3.6656405e-01   9.3039282e-01
   3.3717517e-01   9.4144193e-01
   3.0745390e-01   9.5156298e-01
   1.6855310e-01   9.8569258e-01
   2.6249778e-02   9.9965542e-01
  -1.1643960e-01   9.9319777e-01
  -2.5678433e-01   9.6646873e-01
  -3.3371295e-01   9.4267474e-01
  -4.0847530e-01   9.1276938e-01
  -4.8059964e-01   8.7694013e-01
  -5.4961501e-01   8.3541807e-01
  -5.4961501e-01   8.3541807e-01
  -5.4965698e-01   8.3539045e-01
  -5.4969894e-01   8.3536284e-01
  -5.4974091e-01   8.3533522e-01
  -5.4978287e-01   8.3530760e-01
  -5.4999268e-01   8.3516948e-01
  -5.5020244e-01   8.3503130e-01
  -5.5041218e-01   8.3489307e-01
  -5.5062188e-01   8.3475478e-01
  -5.5166985e-01   8.3406258e-01
  -5.5271694e-01   8.3336905e-01
  -5.5376317e-01   8.3267422e-01
  -5.5480853e-01   8.3197806e-01
  -5.6002214e-01   8.2847764e-01
  -5.6521367e-01   8.2494455e-01
  -5.7038291e-01   8.2137893e-01
  -5.7552965e-01   8.1778091e-01
  -6.0091893e-01   7.9930998e-01
  -6.2571582e-01   7.8005110e-01
  -6.4989587e-01   7.6002326e-01
  -6.7343526e-01   7.3924620e-01
  -7.7201201e-01   6.3560794e-01
  -8.5477096e-01   5.1900541e-01
  -9.1999452e-01   3.9193122e-01
  -9.6645661e-01   2.5682993e-01
  -9.8398757e-01   1.7823711e-01
  -9.9513792e-01   9.8491208e-02
  -9.9983628e-01   1.8094803e-02
  -9.9804944e-01  -6.2428542e-02
  -9.9804944e-01  -6.2428542e-02
  -9.9804630e-01  -6.2478682e-02
  -9.9804316e-01  -6.2528821e-02
  -9.9804002e-01  -6.2578961e-02
  -9.9803687e-01  -6.2629100e-02
  -9.9802111e-01  -6.2879793e-02
  -9.9800528e-01  -6.3130483e-02
  -9.9798939e-01  -6.3381169e-02
  -9.9797344e-01  -6.3631850e-02
  -9.9789274e-01  -6.4885198e-02
  -9.9781046e-01  -6.6138443e-02
  -9.9772660e-01  -6.7391584e-02
  -9.9764118e-01  -6.8644618e-02
  -9.9719044e-01  -7.4908127e-02
  -9.9670038e-01  -8.1168681e-02
  -9.9617101e-01  -8.7426035e-02
  -9.9560236e-01  -9.3679941e-02
  -9.9217070e-01  -1.2488914e-01
  -9.8776097e-01  -1.5597522e-01
  -9.8237751e-01  -1.8690753e-01
  -9.7602564e-01  -2.1765559e-01
  -9.3498966e-01  -3.5467497e-01
  -8.7484761e-01  -4.8439825e-01
  -7.9691074e-01  -6.0409707e-01
  -7.0269256e-01  -7.1149361e-01
  -6.4316829e-01  -7.6572485e-01
  -5.7947577e-01  -8.1498947e-01
  -5.1201585e-01  -8.5897600e-01
  -4.4122655e-01  -8.9739575e-01
  -4.4122655e-01  -8.9739575e-01
  -4.4118146e-01  -8.9741792e-01
  -4.4113638e-01  -8.9744008e-01
  -4.4109129e-01  -8.9746224e-01
  -4.4104621e-01  -8.9748440e-01
  -4.4082075e-01  -8.9759516e-01
  -4.4059527e-01  -8.9770586e-01
  -4.4036977e-01  -8.9781650e-01
  -4.4014423e-01  -8.9792709e-01
  -4.3901614e-01  -8.9847918e-01
  -4.3788736e-01  -8.9902985e-01
  -4.3675788e-01  -8.9957910e-01
  -4.3562772e-01  -9.0012693e-01
  -4.2996662e-01  -9.0284478e-01
  -4.2428857e-01  -9.0552703e-01
  -4.1859379e-01  -9.0817357e-01
  -4.1288250e-01  -9.1078430e-01
  -3.8408635e-01  -9.2329718e-01
  -3.5491157e-01  -9.3489988e-01
  -3.2538694e-01  -9.4558095e-01
  -2.9554155e-01  -9.5532989e-01
  -1.5622518e-01  -9.8772146e-01
  -1.3758527e-02  -9.9990535e-01
   1.2883904e-01  -9.9166552e-01
   2.6883888e-01  -9.6318516e-01
   3.4546422e-01  -9.3843192e-01
   4.1984711e-01  -9.0759485e-01
   4.9151819e-01  -8.7086731e-01
   5.6000941e-01  -8.2848624e-01
   5.6000941e-01  -8.2848624e-01
   5.6005103e-01  -8.2845811e-01
   5.6009265e-01  -8.2842997e-01
   5.6013427e-01  -8.2840183e-01
   5.6017589e-01  -8.2837369e-01
   5.6038395e-01  -8.2823296e-01
   5.6059197e-01  -8.2809217e-01
   5.6079996e-01  -8.2795133e-01
   5.6100792e-01  -8.2781044e-01
   5.6204716e-01  -8.2710519e-01
   5.6308551e-01  -8.2639864e-01
   5.6412298e-01  -8.2569078e-01
   5.6515955e-01  -8.2498163e-01
   5.7032902e-01  -8.2141634e-01
   5.7547601e-01  -8.1781866e-01
   5.8060029e-01  -8.1418874e-01
   5.8570169e-01  -8.1052670e-01
   6.1085821e-01  -7.9174001e-01
   6.3541256e-01  -7.7217283e-01
   6.5934050e-01  -7.5184447e-01
   6.8261848e-01  -7.3077494e-01
   7.7989273e-01  -6.2591320e-01
   8.6118844e-01  -5.0828581e-01
   9.2481931e-01  -3.8040667e-01
   9.6958989e-01  -2.4473546e-01
   9.8613758e-01  -1.6592974e-01
   9.9629075e-01  -8.6050757e-02
   9.9998431e-01  -5.6019287e-03
   9.9719159e-01   7.4892808e-02
   9.9719159e-01   7.4892808e-02
   9.9718783e-01   7.4942905e-02
   9.9718406e-01   7.4993001e-02
   9.9718029e-01   7.5043097e-02
   9.9717652e-01   7.5093193e-02
   9.9715763e-01   7.5343670e-02
   9.9713867e-01   7.5594143e-02
   9.9711965e-01   7.5844610e-02
   9.9710057e-01   7.6095073e-02
   9.9700421e-01   7.7347314e-02
   9.9690628e-01   7.8599434e-02
   9.9680678e-01   7.9851429e-02
   9.9670570e-01   8.1103298e-02
   9.9617675e-01   8.7360687e-02
   9.9560851e-01   9.3614630e-02
   9.9500101e-01   9.9864882e-02
   9.9435427e-01   1.0611120e-01
   9.9053296e-01   1.3727509e-01
   9.8573520e-01   1.6830365e-01
   9.7996571e-01   1.9916629e-01
   9.7323018e-01   2.2983259e-01
   9.3048555e-01   3.6632859e-01
   8.6872749e-01   4.9529036e-01
   7.8930126e-01   6.1400613e-01
   6.9374867e-01   7.2021718e-01
   6.3355150e-01   7.7370052e-01
   5.6924847e-01   8.2216555e-01
   5.0124426e-01   8.6530584e-01
   4.2998049e-01   9.0283818e-01
   4.2998049e-01   9.0283818e-01
   4.2993513e-01   9.0285978e-01
   4.2988978e-01   9.0288138e-01
   4.2984442e-01   9.0290297e-01
   4.2979906e-01   9.0292457e-01
   4.2957224e-01   9.0303250e-01
   4.2934539e-01   9.0314037e-01
   4.2911852e-01   9.0324819e-01
   4.2889162e-01   9.0335595e-01
   4.2775672e-01   9.0389390e-01
   4.2662114e-01   9.0443043e-01
   4.2548489e-01   9.0496553e-01
   4.2434797e-01   9.0549920e-01
   4.1865337e-01   9.0814611e-01
   4.1294225e-01   9.1075721e-01
   4.0721485e-01   9.1333240e-01
   4.0147139e-01   9.1587157e-01
   3.7252115e-01   9.2802370e-01
   3.4320369e-01   9.3926100e-01
   3.1354792e-01   9.4957238e-01
   2.8358306e-01   9.5894768e-01
   1.4387289e-01   9.8959618e-01
   1.2651277e-03   9.9999920e-01
  -1.4121837e-01   9.8997847e-01
  -2.8085145e-01   9.5975125e-01
  -3.5716156e-01   9.3404262e-01
  -4.3115338e-01   9.0227865e-01
  -5.0236002e-01   8.6465855e-01
  -5.7031641e-01   8.2142510e-01
  -5.7031641e-01   8.2142510e-01
  -5.7035767e-01   8.2139645e-01
  -5.7039894e-01   8.2136779e-01
  -5.7044020e-01   8.2133914e-01
  -5.7048146e-01   8.2131048e-01
  -5.7068775e-01   8.2116716e-01
  -5.7089400e-01   8.2102378e-01
  -5.7110021e-01   8.2088035e-01
  -5.7130639e-01   8.2073687e-01
  -5.7233674e-01   8.2001870e-01
  -5.7336618e-01   8.1929923e-01
  -5.7439472e-01   8.1857847e-01
  -5.7542236e-01   8.1785641e-01
  -5.8054688e-01   8.1422682e-01
  -5.8564852e-01   8.1056512e-01
  -5.9072705e-01   8.0687146e-01
  -5.9578230e-01   8.0314597e-01
  -6.2070215e-01   7.8404646e-01
  -6.4501011e-01   7.6417403e-01
  -6.6868222e-01   7.4354831e-01
  -6.9169515e-01   7.2218960e-01
  -7.8765171e-01   6.1612075e-01
  -8.6747150e-01   4.9748688e-01
  -9.2949975e-01   3.6882275e-01
  -9.7257182e-01   2.3260278e-01
  -9.8813366e-01   1.5359647e-01
  -9.9728807e-01   7.3596875e-02
  -9.9997625e-01  -6.8918203e-03
  -9.9617809e-01  -8.7345384e-02
  -9.9617809e-01  -8.7345384e-02
  -9.9617370e-01  -8.7395430e-02
  -9.9616931e-01  -8.7445475e-02
  -9.9616491e-01  -8.7495520e-02
  -9.9616052e-01  -8.7545565e-02
  -9.9613849e-01  -8.7795787e-02
  -9.9611641e-01  -8.8046002e-02
  -9.9609426e-01  -8.8296213e-02
  -9.9607205e-01  -8.8546418e-02
  -9.9596006e-01  -8.9797357e-02
  -9.9584649e-01  -9.1048155e-02
  -9.9573135e-01  -9.2298810e-02
  -9.9561465e-01  -9.3549319e-02
  -9.9500756e-01  -9.9799611e-02
  -9.9436123e-01  -1.0604597e-01
  -9.9367569e-01  -1.1228814e-01
  -9.9295096e-01  -1.1852589e-01
  -9.8874061e-01  -1.4963961e-01
  -9.8355556e-01  -1.8060581e-01
  -9.7740094e-01  -2.1139395e-01
  -9.7028281e-01  -2.4197371e-01
  -9.2583620e-01  -3.7792503e-01
  -8.6247178e-01  -5.0610516e-01
  -7.8156856e-01  -6.2381935e-01
  -6.8469648e-01  -7.2882832e-01
  -6.2383582e-01  -7.8155542e-01
  -5.5893231e-01  -8.2921329e-01
  -4.9039444e-01  -8.7150060e-01
  -4.1866732e-01  -9.0813968e-01
  -4.1866732e-01  -9.0813968e-01
  -4.1862169e-01  -9.0816071e-01
  -4.1857607e-01  -9.0818174e-01
  -4.1853044e-01  -9.0820277e-01
  -4.1848482e-01  -9.0822379e-01
  -4.1825667e-01  -9.0832888e-01
  -4.1802849e-01  -9.0843392e-01
  -4.1780029e-01  -9.0853889e-01
  -4.1757206e-01  -9.0864381e-01
  -4.1643053e-01  -9.0916754e-01
  -4.1528834e-01  -9.0968984e-01
  -4.1414549e-01  -9.1021070e-01
  -4.1300199e-01  -9.1073012e-01
  -4.0727476e-01  -9.1330568e-01
  -4.0153147e-01  -9.1584523e-01
  -3.9577234e-01  -9.1834866e-01
  -3.8999761e-01  -9.2081587e-01
  -3.6089781e-01  -9.3260537e-01
  -3.3144224e-01  -9.4347551e-01
  -3.0165996e-01  -9.5341558e-01
  -2.7158031e-01  -9.6241578e-01
  -1.3149813e-01  -9.9131642e-01
   1.1228469e-02  -9.9993696e-01
   1.5357565e-01  -9.8813689e-01
   2.9282019e-01  -9.5616752e-01
   3.6880316e-01  -9.2950752e-01
   4.4239236e-01  -8.9682161e-01
   5.1312343e-01  -8.5831483e-01
   5.8053437e-01  -8.1423574e-01
   5.8053437e-01  -8.1423574e-01
   5.8057528e-01  -8.1420657e-01
   5.8061618e-01  -8.1417741e-01
   5.8065708e-01  -8.1414824e-01
   5.8069798e-01  -8.1411906e-01
   5.8090246e-01  -8.1397317e-01
   5.8110691e-01  -8.1382723e-01
   5.8131131e-01  -8.1368124e-01
   5.8151568e-01  -8.1353519e-01
   5.8253698e-01  -8.1280420e-01
   5.8355735e-01  -8.1207193e-01
   5.8457681e-01  -8.1133837e-01
   5.8559534e-01  -8.1060354e-01
   5.9067412e-01  -8.0691021e-01
   5.9572961e-01  -8.0318506e-01
   6.0076160e-01  -7.9942823e-01
   6.0576991e-01  -7.9563988e-01
   6.3044919e-01  -7.7623052e-01
   6.5450699e-01  -7.5605595e-01
   6.7791956e-01  -7.3513609e-01
   7.0066385e-01  -7.1349154e-01
   7.9528775e-01  -6.0623213e-01
   8.7361916e-01  -4.8661029e-01
   9.3403509e-01  -3.5718125e-01
   9.7540194e-01  -2.2043379e-01
   9.8997549e-01  -1.4123923e-01
   9.9812972e-01  -6.1131505e-02
   9.9981210e-01   1.9384493e-02
   9.9500909e-01   9.9784326e-02
   9.9500909e-01   9.9784326e-02
   9.9500408e-01   9.9834312e-02
   9.9499906e-01   9.9884299e-02
