   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00
   3.1697864e-03  -7.9380946e-15
   6.3395728e-03  -2.0872193e-14
   9.5093592e-03  -5.6066263e-15
   1.2679146e-02   2.4424907e-15
   2.5845904e-02  -4.8718862e-11
   3.9012663e-02  -8.1445406e-11
   5.2179422e-02  -4.0040249e-11
   6.5346181e-02   8.0468965e-12
   7.8499259e-02  -6.4753092e-11
   9.1652337e-02  -1.1664841e-10
   1.0480542e-01  -5.7556404e-11
   1.1795849e-01   1.2316037e-11
   1.3115892e-01  -9.3555774e-11
   1.4435935e-01  -1.5249607e-10
   1.5755977e-01  -7.0218331e-11
   1.7076020e-01   2.9600322e-11
   1.8407314e-01  -1.0524726e-10
   1.9738607e-01  -2.0539015e-10
   2.1069901e-01  -9.6897046e-11
   2.2401195e-01   3.8176018e-11
   2.3751955e-01  -1.4296531e-10
   2.5102716e-01  -2.7905195e-10
   2.6453477e-01  -1.3374601e-10
   2.7804237e-01   4.8786863e-11
   2.9142271e-01  -1.6138596e-10
   3.0480304e-01  -3.2073283e-10
   3.1818338e-01  -1.5227802e-10
   3.3156371e-01   6.0843552e-11
   3.4467821e-01  -1.6644353e-10
   3.5779271e-01  -3.4007014e-10
   3.7090721e-01  -1.5799112e-10
   3.8402171e-01   7.3538953e-11
   3.9701078e-01  -1.8410379e-10
   4.0999986e-01  -3.8277492e-10
   4.2298894e-01  -1.7874791e-10
   4.3597801e-01   8.0923157e-11
   4.4898171e-01  -2.3183744e-10
   4.6198541e-01  -4.7975052e-10
   4.7498911e-01  -2.5335006e-10
   4.8799281e-01   3.0476843e-11
   5.0121149e-01  -4.1328002e-10
   5.1443018e-01  -8.0505069e-10
   5.2764886e-01  -2.2819335e-10
   5.4086755e-01   1.8223578e-10
   5.5468320e-01  -4.0323078e-10
   5.6849885e-01  -8.5850249e-10
   5.8231450e-01  -3.7708175e-10
   5.9613015e-01   2.4531177e-10
   6.1015924e-01  -5.1108218e-10
   6.2418833e-01  -1.1014148e-09
   6.3821742e-01  -4.7108922e-10
   6.5224651e-01   3.4659808e-10
   6.6476122e-01  -1.4861978e-10
   6.7727592e-01  -5.3594740e-10
   6.8979063e-01  -1.1951379e-10
   7.0230534e-01   4.2145543e-10
   7.1377147e-01   5.3908433e-11
   7.2523761e-01  -2.3405400e-10
   7.3670375e-01   7.8266948e-11
   7.4816988e-01   4.8446913e-10
   7.5883053e-01   1.9305746e-10
   7.6949119e-01  -3.5617842e-11
   7.8015184e-01   2.1488789e-10
   7.9081249e-01   5.4099580e-10
   7.9081249e-01   5.4099569e-10
   7.9398228e-01   5.4098770e-10
